"division","tPeriod","sapPlant","family","baseModel","model","name","hours","package","dealer","retailDealer","country","customer","sapStatus","intSupplier","failedPart","supplier","dCode","failedAt","sCategory","sCategoryDetail","buildmonth","buildDate","soldDate","failDate","claimDate","dealerCreditDate","supplierClaimDate","claimNumber","wClaimNumber","engineManufacturer","engineSerialNumber","description","failedPartQuantity","labHrsClaimed","labHrsPaid","partsCosts","labour","travel","otherCosts","uplift","creditVAT","cost","importedDate","importDate","importWeek","postCutIn","nameCount","fourC","status","vetted"
"HP","T001","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","130-145 NXG SV","140X L  SV","3172763","91","S018 -Standard 24 months 4000hrs","0004004863 -SCOT JCB LTD - EDINBURGH","0004004736 -SCOT JCB LTD - GLASGOW","United Kingdom","#","0239 -Error in rule engine OC","NON","728/J8518 -LIVELINK 4 2020 ECU 12/24","MICROLISE LTD","I -INOPERATIVE","C -ELECTRICS","7 -HYD/ELEC","70 -COMPUTER","OCT 2022","25/10/2022","Invalid date","30/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","#","201363084","#","#","U3241522","Complaint: Customer reported Live link not working Cause: Found Live link not paired to machine due to no serial num ber Cure: Travel to site,found machine,put laptop into machine check live link and found the machine vin number was not in the box it should of been,put in machine vin number and the machine is conne cted to livelink. failed part- LL unit 728/J8518",0,1,1,0,0,0,0,0,150.6,0,"2022-12-12T14:05:40.196Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T002","3410 -JCB Heavy Products Ltd","MID -360 MIDI Excavators","HYDRADIG SV","HD110WT SV","3148710","232","S018 -Standard 24 months 4000hrs","0004005223 -NICOLAISEN & LARSEN A/S.","0004005223 -NICOLAISEN & LARSEN A/S.","Denmark","ALT I TR.ER","0239 -Error in rule engine OC","NON","400/G5694 -GUIDE SPACER","NYLACAST LIMITED","M -MISALIGNED/ASSY/LOOSE","E -HYDRAULICS","6 -HOSES","46 -ADAPTER RAM","APR 2022","07/04/2022","19/10/2022","07/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363651","#","#","U1062422","Bolt protection plate shovel ram is fallen of Bolt wasn<(>&<)>#39;t tightened correct at delivery. New bolt and spacer installed they where missing when the protection plate fell of",1,1,1,4.41,0,0,0,1.89,85.99,0,"2022-12-12T14:05:40.198Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T002","3410 -JCB Heavy Products Ltd","MID -360 MIDI Excavators","HYDRADIG SV","HD110WT SV","3148795","25","S018 -Standard 24 months 4000hrs","0004004754 -M3 TECHWEB AND GARANTIE","0004005407 -TOPAZ","France","DEMONSTRATION TP","0216 -Waiting for Parts","NON","716/G1359 -FUEL SENDER","ELOBAU ELEKTRO GMBH","I -INOPERATIVE","C -ELECTRICS","4 -INSTRUMENTS","42 -FUEL GUAGE","JUN 2022","16/06/2022","30/09/2022","15/11/2022","02/12/2022","2022-12-10T00:00:00.000Z","#","201360637","#","#","U1883222","INTERMITTENT FAULT ON DIESEL GAUGE. A FAULT OCCURS GAUGE DEFECTIVE REMOVAL AND REPLACEMENT OF GAUGE. TEST CONCLUSIVE",1,1.5,1.5,18.12,0,0,0,9.71,200.42,0,"2022-12-12T14:05:40.198Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T002","3410 -JCB Heavy Products Ltd","MID -360 MIDI Excavators","HYDRADIG SV","HD110WT SV","3148849","131","S018 -Standard 24 months 4000hrs","0004017811 -Traktor Nord I Uppsala AB","0004017811 -Traktor Nord I Uppsala AB","Sweden","PA O MA AB","0300 -Claim posted FI/CO (OC)","NON","320/04129 -O-RING (BR3)","TRELLEBORG SEALING SOLUTIONS","L -LEAKING","L -ENGINE ANCILLIARIES","9 -MISCELLANEOUS","01 -DIPSTICK JCB444","JUL 2022","22/07/2022","14/10/2022","23/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201362473","301324112","#","U2183322","Oil leakage detected from the engine area by customer. Defect o-ring mounted on the dipstick causing dipstick to come loose and oil starting to leak out from the pipe to engine block. Troubleshoot cause of leakage. clean machine from excessive leaked oil.Replacement of dipstick O-ring. Remount dipstick in place.Test machine and recheck machine after test, all OK!",1,3,3,0.81,166.39,80.67,8.13,0.41,249.52,255.73,"2022-12-12T14:05:40.199Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T002","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","130-145 NXG","150X L D4F","2875550","49","S014 -Standard 36 months 3000hrs","JCB2401 -JCB INC","0004003573 -ALTA CONSTRUCTION EQUIPMENT","USA","VAAS BUILDERS","0300 -Claim posted FI/CO (OC)","NON","400/P9715 -HOSE-A/C DISCHARGE COMP-C","BURGAFLEX UK LTD","I -INOPERATIVE","C -ELECTRICS","5 -MOTORS/FANS/HEATERS","40 -AIR CON","APR 2022","10/04/2022","23/09/2022","10/11/2022","08/12/2022","2022-12-08T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363535","301324468","#","U2701721","CUSTOMER STATES AIR CONDITIONING IS BLOWING WARM AIR, PLEASE INSPECT. TRAVEL TO MACHINE LOCATION. VERIFY A/C OPERATION WITH INFRARED THERMOMETER. CONNECT SERVICE MASTER AND MONITOR VENT TEMP SENSOR AND CAB TEMP SENSOR ALL READING AMBIENT TEMP OF 60*F. UNLOAD A/C MACHINE FROM SERVICE VEHICLE AND CONNECT TO MACHINE MONITOR PRESSURES W DISCONNECT HOSE AND INSPECT SEALING O-RING. - NOT OK O-RING PINCHED. REPLACE ORING AND RETEST- NO LEAKS DETECTED. VAC AND RECHARGE WITH 1.98 LBS OF R134A. CHECK A/C OPERATION. VENT TEMP NOW 34*F REPAIR COMPLETE. CHECK OVER MACHINE WITH NO ADDITIONAL ISSUES FOUND.",0,7.25,4,0,307.25,36.23,8.13,0,343.48,351.37,"2022-12-12T14:05:40.199Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T002","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","130-145 NXG SV","140X L  SV","3172669","200","S018 -Standard 24 months 4000hrs","0004004736 -SCOT JCB LTD - GLASGOW","0004004736 -SCOT JCB LTD - GLASGOW","United Kingdom","BROWN PLANT HIRE LTD","0300 -Claim posted FI/CO (OC)","PWR","320/B6337 -DCU - 17CV51","ROBERT BOSCH LIMITED","I -INOPERATIVE","C -ELECTRICS","7 -HYD/ELEC","70 -COMPUTER","SEP 2022","07/09/2022","18/10/2022","25/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","2022-12-10T00:00:00.000Z","201363881","301324687","#","U2646622","ERROR CODES ON DASH P240B-02 <(>&<)> P2BAA-00  Internal software glitch in DCU To site, checked machine and codes had cleared for me arriving on site, connected servicemaster and found previous faults as reported, carried out pressure test of def lines, removed dosing module and found slightly crystallised, cleaned and carried  out a max flow test and producing the correct amount of def, refitted and reflashed software in dcu, codes cleared and ran and tested machine, working as it should , to yard",0,2,2,0,91,0,8.13,0,109.2,99.13,"2022-12-12T14:05:40.199Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T002","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","130-145 NXG SV","150X LTDSV","3172691","93","S018 -Standard 24 months 4000hrs","0004005061 -FORSCHNER BAU","0004005061 -FORSCHNER BAU","Germany","FORSCHNER - DEMO","0239 -Error in rule engine OC","NON","400/W6043 -HOSE -08 BSP HP 1400mm B","GATES HYDRAULICS  (EUR)","L -LEAKING","E -HYDRAULICS","6 -HOSES","00 -MISC.","SEP 2022","13/09/2022","20/10/2022","01/12/2022","01/12/2022","2022-12-10T00:00:00.000Z","#","201359983","#","#","U2789622","Oil leak. Screw fitting of low flow hydraulic hose on right side not tightened correctly. Screw fitting tightened, hydraulic oil level checked, test run carried out.",0,0.5,0.5,10.31,0,0,0,2.07,160.31,0,"2022-12-12T14:05:40.199Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T002","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","200-220X SV","220X L  SV","2874750","417","S018 -Standard 24 months 4000hrs","0004004736 -SCOT JCB LTD - GLASGOW","0004004736 -SCOT JCB LTD - GLASGOW","United Kingdom","CLEARWATER 2001 LTD","0239 -Error in rule engine OC","PWR","320/A5562 -60MM THROTTLE","GT EMISSIONS SYSTEMS LTD","I -INOPERATIVE","D -CONTROLS","1 -CONTROLS/CABLES","41 -throttle actuator","AUG 2022","21/08/2022","18/10/2022","28/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363852","#","#","U2334822","Customer reported Error code on dash P2101-71 Internal electrical failure with air intake throttle valve Travelled to site. Inspected machine for complaint. Plugged laptop in to check for other active fault codes. Checked actuator plug and pins. Check power and earth. Removed intercooler hose and removed valve for further inspection. Fitted new throttle valve. Complete throttle replacement set up on service master. Started and hot tested machine - Ok",1,2.5,2.5,87.98,0,0,0,26.41,581.16,0,"2022-12-12T14:05:40.200Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","T003","3410 -JCB Heavy Products Ltd","MID -360 MIDI Excavators","HYDRADIG SV","HD110WT SV","3148752","192","S018 -Standard 24 months 4000hrs","0004005004 -ODENWAELDER BAUMASCHINEN GMBH","0004005004 -ODENWAELDER BAUMASCHINEN GMBH","Germany","ODENW.LDER - DEMO","0239 -Error in rule engine OC","NON","728/J8518 -LIVELINK 4 2020 ECU 12/24","MICROLISE LTD","I -INOPERATIVE","C -ELECTRICS","7 -HYD/ELEC","70 -COMPUTER","MAY 2022","19/05/2022","30/06/2022","20/09/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201358353","#","#","U1434022","Machine displays error code U1906-96 ECU LiveLink defective Fault finding on machine. Excavator shows orange exclamation mark in display and error code U1906-96 in LiveLink. LiveLink ECU part checked according to GEN300 04/2019 and then sent a TechWeb call to the LiveLink team for further clarification. According to the reply in the LiveLink Ticket JLL-12216 new LiveLink ECU ordered for replacement. Side panel and grid cover removed. Faulty LiveLink ECU removed and replaced. New LiveLink ECU installed according to GEN299 from 04/2019. Panelling fitted. Machine read out via SM and error memory",0,1,1,79.78,0,0,0,31.08,465.73,0,"2022-12-12T14:05:40.201Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","MID -360 MIDI Excavators","HYDRADIG SV","HD110WT SV","3079187","14","S026 -Standard 36 months 5000hrs","0004004839 -GREENSHIELDS JCB LTD - HEMEL HEMPST","0004004911 -GREENSHIELDS JCB LTD - WROTHAM","United Kingdom","P FLANNERY PLANT HIRE (OVAL) LTD","0300 -Claim posted FI/CO (OC)","NON","400/10449 -Valve Spool","BOSCH REXROTH LIMITED","L -LEAKING","E -HYDRAULICS","3 -SERVO VALVES","11 -SPOOL","MAR 2022","23/03/2022","23/08/2022","13/05/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363128","301324405","#","U0800122","Dipper moving after control stop Timeline attached Dipper spool at fault after changing upper ECU and calibrating. Swapped over joystick input to find still at fault disconnected solenoid on valve block to ensure fault was electrical and not hydraulic. Found fault to be electronic. Upper ECU removed and fitted with new, cal Removed bonnet to access hydraulic and stripped away hoses so I could access the spool cap. Removed spool cap and found that I required seals advised JCB as these aren?t serviceable item. JCB contacted supplier who will ship to me as soon as they are in stock. Once seals a",0,16.5,16.5,257.48,750.75,0,8.13,95.04,1815.43,1111.4,"2022-12-12T14:05:40.204Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","130-145 NXG","131X L  4F","2758866","11","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003573 -ALTA CONSTRUCTION EQUIPMENT","USA","#","0300 -Claim posted FI/CO (OC)","NON","332/F0839 -BATTERY 12V 1000CCA","PLATINUM INTERNATIONAL LTD","I -INOPERATIVE","C -ELECTRICS","3 -CHARGE","90 -BATTERY","MAR 2022","14/03/2022","Invalid date","10/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363485","301324005","#","U0902622","MACHINE WILL NOT START. CHECK OVER. UNDER FACTORY WARRANTY. 11/10/2022 ANDY MITCHELL 9417 LOCATED MACHINE IN FRONT EQUIPMENT YARD WITH BATTERY DISCONNECT KEY IN THE OFF POSITION. ACCESSED CAB AND TURNED IGNITION KEY TO ON POSITION, ACTIVATED START BUTTON, MACHINE DID NOT START. RETRIEVED JCB BATTERY ANALYZER TESTER. REMOVED BAT REMOVED CABLE ENDS FROM BATTERY AND REMOVED BAD BATTERY. PROCURED NEW BATTERY AND TESTED, GOOD. INSTALLED NEW BATTERY AND RECONNECTED CABLE ENDS. REINSTALLED BATTERY COVER. TESTED START CIRCUIT, GOOD.",0,1,1,0,76.81,36.23,203.95,0,211.26,218.54,"2022-12-12T14:05:40.205Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","130-145 NXG","131X L  4F","2758866","11","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003573 -ALTA CONSTRUCTION EQUIPMENT","USA","#","0300 -Claim posted FI/CO (OC)","NON","336/E9247 -Pipe Filler Extension","BONFIGLIOLI UK LTD (EUR)","L -LEAKING","E -HYDRAULICS","9 -MISC","00 -MISC HYDRAULICS","MAR 2022","14/03/2022","Invalid date","11/11/2022","08/12/2022","2022-12-08T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363513","301324481","#","U0902622","MACHINE IS LEAKING, PLEASE INSPECT. TECHNICIAN ACCESSED UNIT AND CONFIRMED LEAK. TECHNICIAN PERFORMED DIAGNOSTIC AND FOUND SWING MOTOR GEAR BOX HAD OIL LEAKING FROM 336/E9247 PIPE FILLER EXTENSION. REMOVED 05/203617 PLUG OIL LEVEL AND FOUND GEAR OIL OVERFILLED. OBSERVED THAT THE 400/A6504 SWING MOTOR GEAR BOX HAD OIL LEAKING FROM 336/E9247 PIPE FILLER EXTENSION. REMOVED 05/203617 PLUG OIL LEVEL AND FOUND GEAR OIL FILLING 336/E9247 PIPE FILLER EXTENSION. UTILIZING A VACUUM EXTRACTOR, PULLED OIL FROM 336/E9247 PIPE FILLER EXTENSION UNTIL CORRECT OIL LEVEL WAS ACHIEVED AS INDICATED BY THE 05/203",0,1.5,1.5,0,115.22,36.23,8.13,0,151.45,159.35,"2022-12-12T14:05:40.205Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","200-220X SV","220X L  SV","2874791","5","S018 -Standard 24 months 4000hrs","JCB5701 -JCB KEY ACCOUNT DEUTSCHLAND GMBH","JCB4001 -JCB DEUTSCHLAND GMBH","Germany","#","0239 -Error in rule engine OC","NON","729/10642 -BATTERY WET 642","PLATINUM INTERNATIONAL LTD","I -INOPERATIVE","C -ELECTRICS","3 -CHARGE","90 -BATTERY","SEP 2022","10/09/2022","Invalid date","15/11/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201358769","#","#","U2684922","Batteries defective. No longer rechargeable. 2 batteries faulty KJ2B12 (see attached test report) KJ1L19 discharged so heavily that the voltage is too low for the JCB battery tester Batteries replaced.",2,0.5,0.5,128.77,0,0,0,23.54,345.05,0,"2022-12-12T14:05:40.206Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","245NXG","245XRL  4F","3003340","9","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004016646 -COMPANY WRENCH, LTD.","USA","#","0300 -Claim posted FI/CO (OC)","NON","700/50063 -WORK LIGHT;24V","HELLA FAHRZEUGTEILE GMBH (EUR)","I -INOPERATIVE","B -BODYWORK","9 -CAB MISC","00 -CAB MISC","AUG 2022","29/08/2022","Invalid date","01/12/2022","07/12/2022","2022-12-08T00:00:00.000Z","2022-12-08T00:00:00.000Z","201362878","301323806","#","U2428922","CUSTOMER STATES THAT THERE IS A WORK IGHT THAT IS NOT WORKING. LIGHT WAS GETTING VOLTAGE. DETERMINED THAT IT IS INFACT A BAD LIGHT. REMOVED AND REPLACED WORK LIGHT. ONCE NEW ONE WAS INSTALLED, I TESTED OPERATION AND MADE SURE IT STAYED LIT.",1,1.93,1.93,8.04,148.25,36.23,8.13,5.9,225.88,206.3,"2022-12-12T14:05:40.206Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","TRE -360 Crawler Excavators","JZ140/235/255","JZ141LCD4F","2375429","6","S003 -Standard 24 months 2000hrs","0004004885 -GREENSHIELDS JCB LTD - TOTTON","0004001420 -UNITED RENTALS, INC.","USA","#","0239 -Error in rule engine OC","NON","729/10669 -BATTERY WET 669","PLATINUM INTERNATIONAL LTD","I -INOPERATIVE","C -ELECTRICS","3 -CHARGE","90 -BATTERY","NOV 2022","02/11/2022","Invalid date","05/12/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201363743","#","#","U3430922","Machine is cutting out. Attended and inspected. Checked  batteries and found them to be flat, Carried out battery test and both came back as bad and replace. Removed and replaced both batteries. Ran and test machine, all ok",2,2,2,116.4,0,0,0,22.17,593.82,0,"2022-12-12T14:05:40.207Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","WHE -360 Wheeled Excavators","JS20 MH","JS20MH  SV","3134113","9","S018 -Standard 24 months 4000hrs","0004004726 -GUNN JCB LTD - ALTRINCHAM","0004004726 -GUNN JCB LTD - ALTRINCHAM","United Kingdom","#","0300 -Claim posted FI/CO (OC)","NON","332/J4844 -RELIEF VALVE PILOT","DANFOSS DISTRIBUTION II A/S","L -LEAKING","E -HYDRAULICS","2 -EXC VALVE BLOCK","81 -SOLENOIDS","NOV 2022","28/11/2022","Invalid date","06/12/2022","08/12/2022","2022-12-10T00:00:00.000Z","2022-12-10T00:00:00.000Z","201363209","301324754","#","U3737422","Complaint Hydraulic oil leak Cause Relief valve block leaking Cure I removed panels to give me more access, then I removed all hoses and 2 bolts attached to top block. I then swapped over the fittings from the old block to the new one, then refitted it onto machine attaching all hoses back onto block. Hot tested machine and no more leaks from the block occurred. see pictures for serial numbers. Old component s/no. 01170005 2212 New component s/no. 01183593 2224 Replacement Part: 332/J4844  Serial No: 01183593  2224",0,3,3,22.3,136.5,0,8.13,10.63,274.69,177.56,"2022-12-12T14:05:40.207Z","12/12/2022","50","Yes",0,"No","Open","No"
"HP","DOA","3410 -JCB Heavy Products Ltd","WHE -360 Wheeled Excavators","JS20 MH","JS20MH  SV","3134113","9","S018 -Standard 24 months 4000hrs","0004004726 -GUNN JCB LTD - ALTRINCHAM","0004004726 -GUNN JCB LTD - ALTRINCHAM","United Kingdom","#","0300 -Claim posted FI/CO (OC)","NON","728/C3623 -CM3620 BLANK ECU VARIANT","PARKER HANNIFIN LTD (GBP)","I -INOPERATIVE","C -ELECTRICS","0 -SOFTWARE","00 -MISC","NOV 2022","28/11/2022","Invalid date","06/12/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363270","301324115","#","U3737422","Complaint C0315 Hammer/Aux change over solenoid open circuit Cause Incorrect MECU set up Cure I have set it up in single acting in vehicle setup and set the revs to max in the dash setup and the code goes and the circuit works in both directions. Machine OK Please see TW 2266812",0,2,2,0,91,0,8.13,0,109.2,99.13,"2022-12-12T14:05:40.207Z","12/12/2022","50","Yes",0,"No","Open","No"
"LP","T001","1810 -JCB Landpower Ltd","WTR -Wheeled Tractors","4000 SERIES 2","4220T4F","2766866","201","Not assigned","JCB2401 -JCB INC","0004005179 -C F C HOLDINGS PTY LTD","Australia","#","0013 -No Next level vendor found","NON","400/A8020 -Hose -06 BSP HP 340mm B","Not assigned","L -LEAKING","E -HYDRAULICS","6 -HOSES","01 -HOSE O RING","MAR 2022","31/03/2022","Invalid date","14/11/2022","10/12/2022","#","#","201364280","#","#","NLD054092","Unit just went out on demo, called stating unit is leaking hyd oil all over out the back of the tractor. The hyd oil is gone and due to the amount of oil that was lost and sprayed all over, needed to add oil to system in order to find leak.  Added hyd oil until leak was present, found hyd oil leaking from line connected to cylinder, line is loose and Removed line and replaced o-ring, tightened line to spec and tested.  Leak was gone, wiped majority of hyd up from functioning parts and unit stayed on demo.",0,1.5,0,0,0,0,0,0,0,0,"2022-12-12T14:05:40.208Z","12/12/2022","50","Yes",0,"No","Open","No"
"LP","T003","1810 -JCB Landpower Ltd","WTR -Wheeled Tractors","4000 SERIES 2","4220V","2766966","96","S001 -Standard 12 months","0004004773 -WUESTENBERG LANDTECHNIK GMBH&CO. KG","0004005012 -MAGER & WEDEMEYER","Germany","MUW - KUNDE","0239 -Error in rule engine OC","NON","400/11794 -Brake Pad Kit","KNOTT-AVONRIDE LIMITED","V -VIBRATION/NOISE","G -BRAKES","2 -AXLE","22 -PADS REAR","MAY 2022","09/05/2022","30/08/2022","14/11/2022","05/12/2022","2022-12-10T00:00:00.000Z","#","201359975","#","#","NLD075210","Rear brake squeaks loudly Material defect of the linings Brake pads on rear axle replaced, test drive OK.",1,3,3,75.16,0,0,0,20.9,420.76,0,"2022-12-12T14:05:40.211Z","12/12/2022","50","Yes",0,"No","Open","No"
"LP","T003","1810 -JCB Landpower Ltd","WTR -Wheeled Tractors","4000 SERIES 2","4220V","2766966","96","S001 -Standard 12 months","0004004773 -WUESTENBERG LANDTECHNIK GMBH&CO. KG","0004005012 -MAGER & WEDEMEYER","Germany","MUW - KUNDE","0300 -Claim posted FI/CO (OC)","NON","728/C3879 -ECU I/O MODULE 7 IN 12 OUT NGC (P713)","CARLING TECHNOLOGIES LTD","1 -FIELD MOD/SPEC CHANGE","C -ELECTRICS","0 -SOFTWARE","00 -MISC","MAY 2022","09/05/2022","30/08/2022","15/11/2022","05/12/2022","2022-12-10T00:00:00.000Z","2022-12-10T00:00:00.000Z","201360031","301324730","#","NLD075210","Service Master software updated, Engine, gearbox, EMS, DECU Software not up-to-date software updated",0,3.5,3.5,0,161.76,0,8.13,0,161.76,169.9,"2022-12-12T14:05:40.211Z","12/12/2022","50","Yes",0,"No","Open","No"
"LP","T003","1810 -JCB Landpower Ltd","WTR -Wheeled Tractors","4000 SERIES 2","4220V","2766993","103","S001 -Standard 12 months","0004015955 -SHARMANS AGRICULTURAL LTD","0004015929 -SHARMANS AGRICULTURAL LTD","United Kingdom","THREE SHIRES LTD","0239 -Error in rule engine OC","NON","400/11794 -Brake Pad Kit","KNOTT-AVONRIDE LIMITED","V -VIBRATION/NOISE","G -BRAKES","2 -AXLE","22 -PADS REAR","MAY 2022","25/05/2022","14/09/2022","28/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","#","201363423","#","#","NLD112105","Brakes squealing. Bulletin 10/364. Travelled to the machine. Replaced rear brake pads as per bulletin 10/364 as they were squealing. Road tested machine to bed the new pads in - no squeal. Checked over, all ok. Failure Part: 400/11794.",1,1.18,1.18,75.16,0,0,0,14.49,361.64,0,"2022-12-12T14:05:40.211Z","12/12/2022","50","Yes",0,"No","Open","No"
